Date,spx_close,1_day_vol,3_day_avg_vol,30_day_implied_vol,event_intensity,trend_spike
2019-06-03,2744.449951171875,0.0027652403144732,0.0060196948378711,18.86,2.520925773195876,2.474962886597938
2019-06-04,2803.27001953125,0.0214323705681931,0.0124643278970482,16.97,2.598801030927835,2.474962886597938
2019-06-05,2826.14990234375,0.0081618547814119,0.0107864885546927,16.09,0.23289484536082472,0.3113855670103093
2019-06-06,2843.489990234375,0.0061355867486876,0.0119099373660975,15.93,0.0772020618556701,0.1544041237113402
2019-06-07,2873.340087890625,0.0104976974628947,0.0082650463309981,16.3,0.0,0.0
2019-06-10,2886.72998046875,0.0046600444669098,0.007097776226164,15.94,0.1821288659793814,0.9106443298969072
2019-06-11,2885.719970703125,0.0003498802355809,0.0051692073884618,15.99,0.6646128572191655,1.4273829015544042
2019-06-12,2879.840087890625,0.0020375791387226,0.0023491679470711,15.91,0.6579231664975161,1.4273829015544042
2019-06-13,2891.639892578125,0.0040973819126681,0.0021616137623238,15.82,0.7620200737140108,1.4273829015544042
2019-06-14,2886.97998046875,0.0016115119041397,0.0025821576518435,15.28,0.3327525773195874,0.9106443298969072
2019-06-17,2889.669922,0.0009317492845286,0.0022135477004455,15.35,0.8578358523829112,2.3604449197860964
2019-06-18,2917.75,0.009717399826955,0.0040868870052078,15.15,0.7868149732620321,2.3604449197860964
2019-06-19,2926.4599609375,0.0029851635463971,0.0045447708859602,14.33,0.7868149732620321,2.3604449197860964
2019-06-20,2954.179931640625,0.0094721851906851,0.0073915828546791,14.75,0.0,0.0
2019-06-21,2950.4599609375,0.0012592227925193,0.0045721905098671,15.4,0.250721649484536,0.250721649484536
2019-06-24,2945.35009765625,0.0017318870104667,0.004154431664557,15.26,0.1332092783505154,0.6660463917525773
2019-06-25,2917.3798828125,0.0094963973437341,0.0041625023822401,16.28,0.383196646771568,0.6660463917525773
2019-06-26,2913.780029296875,0.0012339337557076,0.0041540727033028,16.21,1.4080357032209814,2.4861792746113984
2019-06-27,2924.919922,0.0038231755970312,0.0048511688988243,15.82,2.78021920837562,3.826701030927835
2019-06-28,2941.760009765625,0.0057574525849275,0.0036048539792221,15.08,5.636299620746754,3.826701030927835
2019-07-01,2964.330078,0.0076723009896966,0.0057509763905518,14.06,2.11140618556701,3.826701030927835
2019-07-02,2973.010009765625,0.0029281259297146,0.0054526265014462,12.93,0.6662731958762884,0.6083505154639175
2019-07-03,2995.820068359375,0.0076723786730701,0.0060909351974938,12.57,0.0,0.0
2019-07-05,2990.409912109375,0.0018059015984103,0.0041354687337317,13.28,2.0779612251853115,9.3989652892562
2019-07-08,2975.949951171875,0.0048354444248415,0.0047712415654406,13.96,2.2301370327454486,9.3989652892562
2019-07-09,2979.6298828125,0.00123655696534,0.0026259676628639,14.09,2.1218875482093664,9.3989652892562
2019-07-10,2993.070068359375,0.0045106896075925,0.0035275636659247,13.03,2.1218875482093664,9.3989652892562
2019-07-11,2999.909912109375,0.0022852267383599,0.0026774911037642,12.93,0.5553933333333332,4.3788
2019-07-12,3013.77001953125,0.0046201745478848,0.0038053636312791,12.39,1.1462675601374568,4.3788
2019-07-15,3014.300048828125,0.0001758691915574,0.0023604234926007,12.68,0.5553933333333332,4.3788
2019-07-16,3004.0400390625,0.0034037785221858,0.0027332740872093,12.86,1.459317044673539,4.3788
2019-07-17,2984.419922,0.0065312435278402,0.0033702970805278,13.97,0.1848311340206184,1.0329
2019-07-18,2995.110107421875,0.0035819977420306,0.0045056732640189,13.53,0.42593835051546375,1.0329
2019-07-19,2976.610107421875,0.0061767345227666,0.0054299919308791,14.45,1.6296407869296898,1.0329
2019-07-22,2985.030029296875,0.0028286949150666,0.0041958090599546,13.53,0.6085779003317517,1.0329
2019-07-23,3005.469970703125,0.0068474826737554,0.0052843040371962,12.61,3.2888948453608244,3.836131958762887
2019-07-24,3019.56005859375,0.0046881479528901,0.004788108513904,12.07,2.8507484536082472,3.836131958762887
2019-07-25,3003.669922,0.0052624012390567,0.0055993439552341,12.74,1.2909907216494843,1.8229525773195876
2019-07-26,3025.860107421875,0.0073876910573114,0.0057794134164194,12.16,0.3432690721649484,0.6634721649484536
2019-07-29,3020.969970703125,0.0016161146071345,0.0047554023011675,12.83,0.554278300574323,2.1979709342560554
2019-07-30,3013.179931640625,0.0025786549148275,0.0038608201930911,13.94,1.3168706727029853,2.1979709342560554
2019-07-31,2980.3798828125,0.0108855261126957,0.0050267652115526,16.12,4.140019126311233,2.1979709342560554
2019-08-01,2953.56005859375,0.008998793869673,0.0074876582990654,17.87,0.7671737654864906,2.1979709342560554
2019-08-02,2932.050048828125,0.0072827399270378,0.0090556866364689,17.61,0.3214747793845012,0.4753868965517241
2019-08-05,2844.739990234375,0.0297778200029859,0.0153531179332322,24.59,0.7383362479899945,2.0112715025906733
2019-08-06,2881.77001953125,0.0130170171699326,0.0166925256999854,20.17,0.6704238341968911,2.0112715025906733
2019-08-07,2883.97998046875,0.0007668762331907,0.0145205711353697,19.49,0.7433341434752414,2.0112715025906733
2019-08-08,2938.090087890625,0.0187623034099841,0.0108487322710358,16.91,0.0183536082474226,0.0367072164948453
2019-08-09,2918.64990234375,0.0066166063549235,0.0087152619993661,17.97,1.9441428865979384,10.289700000000002
2019-08-12,2882.699951171875,0.0123173221779722,0.0125654106476266,21.09,3.6197904234295293,11.58806643598616
2019-08-13,2926.320068359375,0.0151316883221812,0.011355205618359,17.52,3.6903337223986012,11.58806643598616
2019-08-14,2840.60009765625,0.0292927529117426,0.0189139211372986,22.1,5.242241731914858,20.3521
2019-08-15,2847.60009765625,0.002464268027652,0.0156295697538586,21.18,5.211823175213828,20.3521
2019-08-16,2888.679931640625,0.0144261246578079,0.0153943818657342,18.47,2.3029725455987315,20.3521
2019-08-19,2923.64990234375,0.0121058654924306,0.0096654193926302,16.88,3.5056240919904837,20.3521
2019-08-20,2900.510009765625,0.0079147276011313,0.0114822392504566,17.5,2.5145663600317207,20.3521
2019-08-21,2924.429931640625,0.0082467985955796,0.0094224638963805,15.8,2.254284916732752,20.3521
2019-08-22,2922.949951171875,0.0005060748601761,0.0055558670189623,16.68,3.991173576526567,20.3521
2019-08-23,2847.110107421875,0.0259463367546181,0.0115664034034579,19.87,2.361189040444092,20.3521
2019-08-26,2878.3798828125,0.0109829877352163,0.0124784664500035,19.32,3.650603885804917,20.3521
2019-08-27,2869.159912109375,0.0032031806358082,0.0133775017085475,20.31,0.8481114577212754,0.9747683937823834
2019-08-28,2887.93994140625,0.0065454801656796,0.0069105495122347,19.35,3.268365366655983,34.6063
2019-08-29,2924.580078,0.0126872917502254,0.0074786508505711,17.88,3.0926038009343335,34.6063
2019-08-30,2926.4599609375,0.0006427873018903,0.0066251864059318,18.98,1.4419291666666665,34.6063
2019-09-03,2906.27001953125,0.0068991005090608,0.0067430598537255,19.66,3.283341787713656,34.6063
2019-09-04,2937.780029296875,0.010842079212828,0.0061279890079264,17.33,5.3439118908064405,34.6063
2019-09-05,2976.0,0.0130098136422667,0.0102503311213852,16.27,3.317260344414687,34.6063
2019-09-06,2978.7099609375,0.0009106051537297,0.0082541660029415,15.0,2.497077250562863,34.6063
2019-09-09,2978.429931640625,9.401025965849465e-05,0.0046714763518849,15.27,1.4534215804597699,34.6063
2019-09-10,2979.389892578125,0.0003223043548219,0.0004423065894033,15.2,1.4437044243986252,34.6063
2019-09-11,3000.929931640625,0.0072296811894803,0.0025486652679869,14.61,1.4419291666666665,34.6063
2019-09-12,3009.570068359375,0.002879153101061,0.003477046215121,14.22,1.6149693728522334,34.6063
2019-09-13,3007.389892578125,0.0007244143620946,0.003611082884212,13.74,9.583459063573883,34.6063
2019-09-16,2997.9599609375,0.0031355866640028,0.0022463847090528,14.67,1.4419291666666665,34.6063
2019-09-17,3005.699951171875,0.0025817523700197,0.0021472511320391,14.44,1.856421950171821,34.6063
2019-09-18,3006.72998046875,0.0003426919897555,0.0020200103412593,13.95,1.5950301975945014,34.6063
2019-09-19,3006.7900390625,1.997472142156731e-05,0.0009814730270656,14.05,1.7878982388316147,34.6063
2019-09-20,2992.070068359375,0.004895576515783,0.00175274774232,15.32,4.617107968745563,34.6063
2019-09-23,2991.780029296875,9.693591923765066e-05,0.0016708290521474,14.91,6.942920397153353,17.796114049586777
2019-09-24,2966.60009765625,0.0084163713221064,0.0044696279190424,17.05,14.975408120976464,18.31280276816609
2019-09-25,2984.8701171875,0.0061585717420034,0.0048906263277825,15.96,17.033473423811515,18.31280276816609
2019-09-26,2977.6201171875,0.0024289164068657,0.0056679531569918,16.07,13.976341013485198,18.31280276816609
2019-09-27,2961.7900390625,0.0053163524902405,0.0046346135463698,17.22,7.440996865202519,18.31280276816609
2019-09-30,2976.739990234375,0.0050476066752547,0.0042642918574536,16.24,0.1013009768009768,0.6227
2019-10-01,2940.25,0.0122583733729132,0.0075407775128028,18.56,0.2529662084765177,0.6227
2019-10-02,2887.610107421875,0.0179032029855029,0.0117363943445569,20.56,5.02978583409006,11.009255440414506
2019-10-03,2910.6298828125,0.0079719125970152,0.0127111629851438,19.12,6.6010940815127395,11.009255440414506
2019-10-04,2952.010009765625,0.0142168975854601,0.0133640043893261,17.04,7.672959693470076,11.009255440414506
2019-10-07,2938.7900390625,0.0044782946735923,0.0088890349520226,17.86,0.42239550886455235,0.7351474048442908
2019-10-08,2893.06005859375,0.0155608192014078,0.0114186704868201,20.28,2.18988176434916,8.412986851211073
2019-10-09,2919.39990234375,0.0091044925499415,0.0097145354749805,18.64,2.396260114864624,8.412986851211073
2019-10-10,2938.1298828125,0.006415695380997,0.0103603357107821,17.57,2.416657022081119,8.412986851211073
2019-10-11,2970.27001953125,0.0109389775131329,0.0088197218146905,15.58,5.585492073627511,8.412986851211073
2019-10-14,2966.14990234375,0.001387118733451,0.0062472638758603,14.57,0.18504123711340192,0.1866742268041237
2019-10-15,2995.679931640625,0.0099556766411372,0.0074272576292404,13.54,1.0647453608247421,0.9185525773195876
2019-10-16,2989.68994140625,0.0019995427986508,0.0044474460577464,13.68,8.061360862133434,1.9767907216494844
2019-10-17,2997.949951171875,0.002762831573678,0.0049060170044887,13.79,4.429240243576732,1.941321761658031
2019-10-18,2986.199951171875,0.0039193449495069,0.0028939064406119,14.25,0.6471072538860103,1.941321761658031
2019-10-21,3006.719970703125,0.0068716160561175,0.0045179308597675,14.0,0.0321072164948453,0.0321072164948453
2019-10-22,2995.989990234375,0.0035686663784125,0.0047865424613456,14.46,0.3986979166666666,0.4170416666666667
2019-10-23,3004.52001953125,0.0028471487971184,0.0044291437438828,14.01,1.601534462719298,1.2829084210526314
2019-10-24,3010.2900390625,0.0019204463587332,0.0027787538447547,13.71,0.0,0.0
2019-10-25,3022.550048828125,0.0040727005061091,0.0029467652206536,12.65,0.5145783505154637,0.2256731958762886
2019-10-28,3039.419922,0.0055813379098272,0.0038581615915565,13.11,0.0,0.0
2019-10-29,3036.889892578125,0.0008324053558911,0.0034954812572758,13.2,0.0220218749999999,0.0152270833333333
2019-10-30,3046.77001953125,0.0032533701591457,0.0032223711416213,12.33,0.8390235556271475,0.4274835051546392
2019-10-31,3037.56005859375,0.0030228605633046,0.0023695453594471,13.22,0.1795130208333332,0.1914640624999999
2019-11-01,3066.909912109375,0.009662312168146,0.0053128476301988,12.3,0.2174027974656356,0.1914640624999999
2019-11-04,3078.27001953125,0.0037040890497046,0.0054630872603851,12.83,0.025861855670103,0.025861855670103
2019-11-05,3074.6201171875,0.0011856992143612,0.0048507001440706,13.1,0.0878443298969072,0.1756886597938144
2019-11-06,3076.780029296875,0.0007024972279667,0.0018640951640109,12.62,0.0878443298969072,0.1756886597938144
2019-11-07,3085.179931640625,0.0027300951851503,0.0015394305424927,12.73,0.3992835051546391,0.1941144329896907
2019-11-08,3093.080078,0.002560676049508,0.0019977561542083,12.07,0.300526377112182,0.8202934911242604
2019-11-11,3087.010009765625,0.0019624672110978,0.0024177461485854,12.69,2.3720593668029037,2.269522680412371
2019-11-12,3091.840087890625,0.0015646460846321,0.0020292631150793,12.68,0.1025366863905325,0.8202934911242604
2019-11-13,3094.0400390625,0.0007115345908383,0.0014128826288561,13.0,6.644554581127375,3.521011578947368
2019-11-14,3096.6298828125,0.0008370427393644,0.0010377411382783,13.05,0.3119129750503263,0.8202934911242604
2019-11-15,3120.4599609375,0.0076954880069026,0.0030813551123685,12.05,4.49789838851819,3.89255319148936
2019-11-18,3122.030029296875,0.0005031528617669,0.0030118945360113,12.46,0.5945969072164948,2.6355773195876293
2019-11-19,3120.179931640625,0.000592594446206,0.0029304117716252,12.86,4.1034316419673535,10.2867578125
2019-11-20,3108.4599609375,0.0037561842457471,0.0016173105179067,12.78,5.091228323668385,10.2867578125
2019-11-21,3103.5400390625,0.0015827522106851,0.0019771769675461,13.13,12.551373429926299,10.2867578125
2019-11-22,3110.2900390625,0.0021749356911917,0.002504624049208,12.34,0.6618610960390667,2.6355773195876293
2019-11-25,3133.639892578125,0.0075072913530158,0.0037549930849642,11.87,0.3560577319587628,0.3560577319587628
2019-11-26,3140.52001953125,0.0021955703874654,0.0039592658105576,11.54,1.9742896907216494,3.8847546391752577
2019-11-27,3153.6298828125,0.0041744243627546,0.0046257620344119,11.75,1.9463046880086814,3.8847546391752577
2019-11-29,3140.97998046875,0.0040112197099262,0.0034604048200487,12.62,1.385702105263158,1.385702105263158
2019-12-02,3113.8701171875,0.0086310207164084,0.0056055549296964,14.91,2.6762182795698917,2.3295838709677414
2019-12-03,3093.199951171875,0.0066380951156352,0.0064267785139899,15.96,0.28728765138653073,0.4515810526315788
2019-12-04,3112.760009765625,0.0063235674713946,0.0071975611011461,14.8,0.2364063157894736,0.4515810526315788
2019-12-05,3117.429931640625,0.0015002511791302,0.0048206379220533,14.52,0.1755298969072164,0.1723268041237113
2019-12-06,3145.909912109375,0.0091357243284573,0.005653180992994,13.62,0.2846319587628866,0.2846319587628866
2019-12-09,3135.9599609375,0.0031628213934464,0.0045995989670113,15.86,0.0,0.0
2019-12-10,3132.52001953125,0.0010969340964486,0.0044651599394508,15.68,0.0595958115183246,0.1787874345549738
2019-12-11,3141.6298828125,0.0029081580403158,0.0023893045100703,14.99,2.356801236619539,2.137534736842105
2019-12-12,3168.570068359375,0.0085752257750861,0.0041934393039502,13.94,0.3883666789487664,0.6123276595744681
2019-12-13,3168.800048828125,7.258178414493166e-05,0.0038519885331823,12.63,7.1763135522297405,3.6255237113402066
2019-12-16,3191.449951171875,0.0071477852798336,0.0052651976130215,12.14,0.336551784298176,0.2685
2019-12-17,3192.52001953125,0.0003352922263379,0.0025185530967721,12.29,2.2674920209845664,4.222721893491125
2019-12-18,3191.139892578125,0.0004323001718647,0.0026384592260121,12.58,3.4810239797474534,5.865059793814433
2019-12-19,3205.3701171875,0.0044592920048636,0.0017422948010221,12.5,7.788942536448484,5.865059793814433
2019-12-20,3221.219970703125,0.0049447810817966,0.003278791086175,12.51,4.860613906723398,4.222721893491125
2019-12-23,3224.010009765625,0.0008661436002121,0.0034234055622908,12.61,1.8661611361048414,4.222721893491125
2019-12-24,3223.3798828125,0.0001954481999796,0.0020021242939961,12.67,2.5564845665832974,4.222721893491125
2019-12-26,3239.909912109375,0.0051281666753011,0.0020632528251643,12.65,0.0379639175257731,0.1898195876288659
2019-12-27,3240.02001953125,3.398471712534601e-05,0.001785866530802,13.43,0.9722268041237111,0.882738144329897
2019-12-30,3221.2900390625,0.0057808224504303,0.0036476579476189,14.82,0.0069278350515463,0.0346391752577319
2019-12-31,3230.780029296875,0.0029460216619106,0.0029202762764887,13.78,1.4469134020618557,0.8787381443298969
2020-01-02,3257.85009765625,0.0083788026773417,0.0057018822632275,12.47,0.0,0.0
2020-01-03,3234.85009765625,0.0070598705620453,0.0061282316337658,14.02,0.0,0.0
2020-01-06,3246.280029296875,0.0035333728907271,0.0063240153767047,13.85,0.0,0.0
2020-01-07,3237.179931640625,0.0028032386528962,0.0044654940352229,13.79,0.0,0.0
2020-01-08,3253.050048828125,0.0049024513689781,0.0037463543042005,13.45,0.0,0.0
2020-01-09,3274.699951171875,0.0066552626054889,0.0047869842091211,12.54,0.0,0.0
2020-01-10,3265.35009765625,0.0028551786896625,0.0048042975547099,12.56,0.0,0.0
2020-01-13,3288.1298828125,0.0069762152525698,0.0054955521825738,12.32,0.0,0.0
2020-01-14,3283.14990234375,0.0015145327728022,0.0037819755716782,12.39,0.0,0.0
2020-01-15,3289.2900390625,0.0018701968845122,0.0034536483032947,12.42,0.0,0.0
2020-01-16,3316.81005859375,0.0083665530264682,0.0039170942279275,12.32,0.0,0.0
2020-01-17,3329.6201171875,0.0038621622485013,0.0046996373864939,12.1,0.0,0.0
2020-01-21,3320.7900390625,0.0026519776473655,0.0049602309741117,12.85,0.0,0.0
2020-01-22,3321.75,0.000289076071118,0.0022677386556616,12.91,0.0,0.0
2020-01-23,3325.5400390625,0.0011409766124783,0.0013606767769873,12.98,0.0,0.0
2020-01-24,3295.469970703125,0.0090421609742074,0.0034907378859346,14.56,0.42914,6.4371
2020-01-27,3243.6298828125,0.0157307116591823,0.0086379497486227,18.23,0.42914,6.4371
2020-01-28,3276.239990234375,0.010053584595046,0.0116088190761452,16.28,0.42914,6.4371
2020-01-29,3273.39990234375,0.0008668741908683,0.0088837234816989,16.39,0.47203120879120875,6.4371
2020-01-30,3283.659912109375,0.0031343587926053,0.0046849391928399,15.49,0.47203120879120875,6.4371
2020-01-31,3225.52001953125,0.0177058203755262,0.007235684453,18.84,0.42914,6.4371
2020-02-03,3248.919922,0.0072546139311051,0.0093649310330789,17.97,0.42914,6.4371
2020-02-04,3297.590087890625,0.0149804141250313,0.0133136161438875,16.05,0.4622535416666666,6.4371
2020-02-05,3334.68994140625,0.0112505958978537,0.01116187465133,15.15,0.4816009643470789,6.4371
2020-02-06,3345.780029296875,0.0033256728767856,0.0098522276332235,14.96,0.42914,6.4371
2020-02-07,3327.7099609375,0.0054008536727301,0.0066590408157898,15.47,0.42914,6.4371
2020-02-10,3352.090087890625,0.0073263978048905,0.0053509747848021,15.04,0.0053082474226804,0.0053082474226804
2020-02-11,3357.75,0.0016884725532351,0.0048052413436185,15.18,0.35334583333333336,0.2701625
2020-02-12,3379.449951171875,0.0064626464661976,0.0051591722747744,13.74,0.0068371134020618,0.0068371134020618
2020-02-13,3373.93994140625,0.0016304457368023,0.0032605215854117,14.15,0.2628422680412371,0.2628422680412371
2020-02-14,3380.159912109375,0.0018435333204338,0.0033122085078112,13.68,0.0829454545454545,0.9124
2020-02-18,3370.2900390625,0.0029199426368901,0.0021313072313754,14.83,0.0829454545454545,0.9124
2020-02-19,3386.14990234375,0.0047057858811645,0.0031564206128295,14.38,0.0829454545454545,0.9124
2020-02-20,3373.22998046875,0.0038155197636281,0.0038137494272276,15.56,0.0829454545454545,0.9124
2020-02-21,3337.75,0.0105181030271228,0.0063464695573051,17.08,0.0829454545454545,0.9124
2020-02-24,3225.889892578125,0.0335136266712231,0.0159490831539913,25.03,0.681843736332396,1.6221
2020-02-25,3128.2099609375,0.0302799955650561,0.0247705750878007,27.85,0.1802333333333333,1.6221
2020-02-26,3116.389892578125,0.003778540605322,0.0225240542805337,27.56,0.3523951890034363,1.6221
2020-02-27,2978.760009765625,0.0441632425840791,0.0260739262514857,39.16,0.4448261168384877,1.6221
2020-02-28,2954.219970703125,0.0082383404443618,0.018726707877921,40.11,0.4623838487972507,1.6221
2020-03-02,3090.22998046875,0.04603922900611,0.032813604011517,33.42,0.3289601374570446,1.6221
2020-03-03,3003.3701171875,0.0281078961210758,0.0274618218571826,36.82,0.3702927083333331,1.6221
2020-03-04,3130.1201171875,0.0422025907744911,0.0387832386338923,31.99,0.0029623174398624,0.0022895833333333
2020-03-05,3023.93994140625,0.0339220770468885,0.0347441879808185,39.62,0.1023041666666665,0.0756145833333333
2020-03-06,2972.3701171875,0.0170538520003701,0.0310595066072499,41.94,0.0845322630297821,0.2248
2020-03-09,2746.56005859375,0.0759696974774509,0.0423152088415698,54.46,0.4563745624117001,3.2107
2020-03-10,2882.22998046875,0.0493963062815614,0.0474732852531275,47.3,0.6120602043985791,3.2107
2020-03-11,2741.3798828125,0.0488684451312739,0.0580781496300954,53.9,1.9238265468658589,10.4204
2020-03-12,2480.639892578125,0.0951126809783365,0.0644591441303906,75.47,31.625055693558497,862.7394000000002
2020-03-13,2711.02001953125,0.0928712497297183,0.0789507919464429,57.83,34.62151962755421,862.7394000000002
2020-03-16,2386.1298828125,0.1198405524039344,0.1026081610373298,82.69,31.71152272033771,862.7394000000002
2020-03-17,2529.18994140625,0.0599548497440243,0.0908888839592257,75.91,35.46946666354865,862.7394000000002
2020-03-18,2398.10009765625,0.0518307627291578,0.0772087216257055,76.45,39.06053216757451,862.7394000000002
2020-03-19,2409.389892578125,0.0047078080405855,0.0388311401712559,72.0,96.36008969962579,862.7394000000002
2020-03-20,2304.919922,0.0433595122565815,0.0332993610087749,66.04,35.66381576182988,862.7394000000002
2020-03-23,2237.39990234375,0.0292938678744475,0.0257870627238715,61.59,37.11566385382635,862.7394000000002
2020-03-24,2447.330078,0.0938277397064071,0.0554937066124787,61.67,39.90320435539989,862.7394000000002
2020-03-25,2475.56005859375,0.0115350114998873,0.0448855396935806,63.95,105.25746162510526,862.7394000000002
2020-03-26,2630.070068359375,0.0624141633038768,0.0559256381700571,61.0,45.685977858212446,862.7394000000002
2020-03-27,2541.469970703125,0.0336873525622525,0.0358788424553389,65.54,106.39935787970124,862.7394000000002
2020-03-30,2626.64990234375,0.0335160094837001,0.0432058417832765,57.08,37.37984324249072,862.7394000000002
2020-03-31,2584.590087890625,0.0160127219145556,0.0277386946535027,53.54,96.55658545126228,862.7394000000002
2020-04-01,2470.5,0.0441424303316654,0.0312237205766403,57.06,96.66293096187997,862.7394000000002
2020-04-02,2526.89990234375,0.0228293472348715,0.0276614998270308,50.91,105.14184230496241,862.7394000000002
2020-04-03,2488.64990234375,0.0151371251249494,0.0273696342304954,46.8,102.55477974520362,862.7394000000002
2020-04-06,2663.679931640625,0.0703313186527505,0.0360992636708571,45.24,99.04075565898938,862.7394000000002
2020-04-07,2659.409912109375,0.0016030527844311,0.029023832187377,46.7,93.77953349759586,862.7394000000002
2020-04-08,2749.97998046875,0.0340564528796303,0.0353302747722706,43.35,93.07033471596512,862.7394000000002
2020-04-09,2789.820068359375,0.0144874101533765,0.0167156386058126,41.67,96.72735594099544,862.7394000000002
2020-04-13,2761.6298828125,0.0101046608226074,0.0195495079518714,41.17,1.2172936002757757,7.244600000000002
2020-04-14,2846.06005859375,0.030572589146256,0.0183882200407466,37.76,28.48206398255593,27.05095360824743
2020-04-15,2783.360107421875,0.0220304385294157,0.0209025628327597,40.84,3.763327702442682,4.402026804123711
2020-04-16,2799.550048828125,0.0058166894621645,0.0194732390459454,40.11,68.89405977851804,42.05722268041237
2020-04-17,2874.56005859375,0.0267935948482234,0.0182135742799345,38.15,63.63703794425869,42.05722268041237
2020-04-20,2823.159912109375,0.0178810480340146,0.0168304441148008,43.83,0.6036412346812033,1.0548512110726642
2020-04-21,2736.56005859375,0.0306747956940633,0.0251164795254338,45.41,0.49522347703842495,0.2546
2020-04-22,2799.31005859375,0.0229302477038437,0.0238286971439739,41.98,0.37700299202159915,0.2546
2020-04-23,2797.800048828125,0.0005394221197431,0.01804815517255,41.38,0.1192092840894189,0.2247777202072538
2020-04-24,2836.739990234375,0.0139180573045454,0.0124625757093774,35.93,60.00329121966534,20.167936082474228
2020-04-27,2878.47998046875,0.0147140698047996,0.0097238497430293,33.29,0.3788333541667094,0.2524061855670103
2020-04-28,2863.389892578125,0.0052423806984989,0.0112915026026146,33.57,0.1726931204229479,0.0680927835051546
2020-04-29,2939.510009765625,0.026583916282167,0.0155134555951551,31.23,0.036442732760002,0.0680927835051546
2020-04-30,2912.429931640625,0.0092124463039876,0.0136795810948845,34.15,3.987013738979649,7.237936082474227
2020-05-01,2830.7099609375,0.0280590340784921,0.0212851322215489,37.19,94.02195966601346,24.882385567010303
2020-05-04,2842.739990234375,0.0042498275919764,0.0138404359914854,35.97,0.4458978103433583,0.2449670103092783
2020-05-05,2868.43994140625,0.0090405563857973,0.0137831393520886,33.61,0.24617616085882243,0.387820618556701
2020-05-06,2848.419922,0.0069794103468086,0.0067565981081941,34.12,0.3786033398653828,0.387820618556701
2020-05-07,2881.18994140625,0.011504630743925,0.0091748658255103,31.44,0.1561167419272383,0.1252432989690721
2020-05-08,2929.800048828125,0.0168715386387019,0.0117851932431451,27.98,4.0419816903808465,3.9167670103092784
2020-05-11,2930.18994140625,0.0001330782209116,0.0095030825345128,27.57,0.16628787594785702,0.1548309278350515
2020-05-12,2870.1201171875,0.0205003175288771,0.0125016447961635,33.04,0.0991113402061855,0.0552041237113402
2020-05-13,2820.0,0.017462724604228,0.0126987067846722,35.28,0.0057556701030927,0.0115113402061855
2020-05-14,2852.5,0.0115248226950355,0.0164959549427135,32.61,0.13676789639601217,0.2863785123966942
2020-05-15,2863.699951171875,0.0039263632504382,0.0109713035165672,31.89,0.090697917929605,0.2863785123966942
2020-05-18,2953.909912109375,0.0315011916316807,0.0156507925257181,29.3,0.0912609238981346,0.2863785123966942
2020-05-19,2922.93994140625,0.0104843991944931,0.015303984692204,30.53,0.5525879832109881,0.4695072164948454
2020-05-20,2971.610107421875,0.0166511002590801,0.0195455636950846,27.99,0.0954402061855669,0.0500546391752577
2020-05-21,2948.510009765625,0.0077735964077371,0.0116363652871034,29.53,0.0051010416666666,0.0051010416666666
2020-05-22,2955.449951171875,0.0023537113264884,0.0089261359977685,28.16,0.022004301075268698,0.0128838709677419
2020-05-26,2991.77001953125,0.0122891840360801,0.0074721639234352,28.01,0.14116597938144318,0.0511958762886598
2020-05-27,3036.1298828125,0.0148272972159138,0.0098233975261607,27.62,0.2106051546391752,0.1366711340206185
2020-05-28,3029.72998046875,0.0021079145460738,0.0097414652660225,28.59,0.0585185567010308,0.0209793814432989
2020-05-29,3044.31005859375,0.0048123358249714,0.0072491825289863,27.51,5.181024422324921,146.1457
2020-06-01,3055.72998046875,0.0037512348135377,0.0035571617281943,28.23,5.0922666903661575,146.1457
2020-06-02,3080.820068359375,0.0082108327800534,0.0055914678061875,26.84,5.177554319232137,146.1457
2020-06-03,3122.8701171875,0.013648979133831,0.0085370155758074,25.66,5.433086277995023,146.1457
2020-06-04,3112.35009765625,0.0033687022311144,0.0084095047149996,25.81,5.039506896551725,146.1457
2020-06-05,3193.929931640625,0.0262116508183987,0.014409777394448,24.52,5.059967721293993,146.1457
2020-06-08,3232.389892578125,0.0120415794211692,0.0138739774902274,25.81,5.039506896551725,146.1457
2020-06-09,3207.179931640625,0.0077991708226116,0.0153508003540598,27.57,5.039506896551725,146.1457
2020-06-10,3190.139892578125,0.0053130910724373,0.0083846137720727,27.57,5.063442979025951,146.1457
2020-06-11,3002.10009765625,0.0589440592744382,0.0240187737231624,40.79,5.076823025583983,146.1457
2020-06-12,3041.31005859375,0.0130608439632347,0.0257726647700367,36.09,5.14250586562389,146.1457
2020-06-15,3066.590087890625,0.0083122170412852,0.0267723734263194,34.4,5.0516759687166735,146.1457
2020-06-16,3124.739990234375,0.0189623981938025,0.0134451530661074,33.67,5.087244009953786,146.1457
2020-06-17,3113.489990234375,0.003600299556174,0.0102916382637539,33.47,5.039506896551725,146.1457
2020-06-18,3115.340087890625,0.0005942198825281,0.0077189725441682,32.94,5.079315229885058,146.1457
2020-06-19,3097.739990234375,0.0056494948094629,0.0032813380827217,35.12,5.039506896551725,146.1457
2020-06-22,3117.860107421875,0.0064950955376916,0.0042462700765609,31.77,5.100184216139353,146.1457
2020-06-23,3131.2900390625,0.0043074195691641,0.0054840033054395,31.37,5.111257412015642,146.1457
2020-06-24,3050.330078,0.0258551459789841,0.0122192203619466,33.84,5.060557412015642,146.1457
