datetime,coronavirus_intensity,covid_intensity,covid 19_intensity,stimulus_intensity,covid-19_intensity,stimulus check_intensity,coronavirus update_intensity,coronavirus cases_intensity,coronavirus news_intensity,corona virus_intensity,coronavirus us_intensity,coronavirus usa_intensity,florida coronavirus_intensity,california coronavirus_intensity,coronavirus florida_intensity,coronavirus california_intensity,coronavirus vaccine_intensity,coronavirus new york_intensity,george floyd_intensity,coronavirus china_intensity,covid vaccine_intensity,coronavirus nyc_intensity,coronavirus texas_intensity,nyc coronavirus_intensity,coronavirus trump_intensity,stimulus update_intensity,italy coronavirus_intensity,coronavirus italy_intensity,stimulus package_intensity,election results 2020_intensity,coronavirus ohio_intensity,coronavirus ny_intensity,coronavirus michigan_intensity,second stimulus check_intensity,coronavirus nj_intensity,coronavirus los angeles_intensity,trump covid_intensity,coronavirus india_intensity,coronavirus virginia_intensity,coronavirus cure_intensity,coronavirus colorado_intensity,coronavirus death toll_intensity,coronavirus symptoms_intensity,coronavirus massachusetts_intensity,corona_intensity,covid 19 vaccine_intensity,unemployment_intensity,hurricane laura_intensity,coronavirus pennsylvania_intensity,ryan newman_intensity
2020-04-08,12.6388,10.4811,10.3606,0.8425,10.3606,0.0971,0.0261,0.8595,0.1677,0.0805,0.0206,0.0053,0.0156,0.0059,0.0374,0.0148,0.0769,0.103,0.0,0.0245,0.0391,0.0026,0.0231,0.0006,0.0953,0.0004,0.0075,0.0085,0.2472,0.0,0.0166,0.0002,0.0047,0.0,0.0049,0.0079,0.004,0.0028,0.003,0.0142,0.0049,0.1153,0.2847,0.002,0.2766,0.0397,1.0044,0.0,0.0042,0.0
2020-04-09,12.6094,10.4406,10.2702,0.9808,10.2702,0.1127,0.0267,0.8815,0.1298,0.0749,0.0317,0.0012,0.0161,0.0043,0.0281,0.0218,0.1099,0.0588,0.0,0.0236,0.068,0.002,0.0171,0.002,0.0232,0.0,0.0281,0.1111,0.2651,0.0,0.0167,0.0033,0.0083,0.001,0.0037,0.0073,0.0185,0.0031,0.0026,0.0096,0.0037,0.1644,0.1735,0.0041,0.3239,0.0718,1.8573,0.0,0.0037,0.0
2020-04-10,13.019,10.7138,10.5153,0.8908,10.5153,0.0776,0.0296,1.0578,0.1379,0.072,0.0268,0.0065,0.0177,0.0044,0.0312,0.0277,0.0333,0.0489,0.0,0.0168,0.0217,0.0016,0.0168,0.0042,0.065,0.0002,0.0033,0.0245,0.2392,0.0,0.0142,0.0016,0.0084,0.0,0.0035,0.003,0.0072,0.0061,0.0065,0.0033,0.0044,0.1712,0.1619,0.0026,0.2527,0.0245,1.6182,0.0,0.0068,0.0005
2020-04-11,11.9989,9.7536,9.5931,0.6659,9.5931,0.0864,0.0277,1.0995,0.184,0.1499,0.0172,0.0037,0.0172,0.0054,0.0226,0.0128,0.0338,0.0257,0.0,0.0294,0.0382,0.0068,0.0111,0.0027,0.0989,0.0,0.0044,0.0993,0.1793,0.0,0.0105,0.0014,0.0057,0.0003,0.0074,0.0088,0.0064,0.0061,0.0044,0.0024,0.0071,0.2408,0.2178,0.0132,0.3971,0.0591,1.082,0.0,0.0041,0.0
2020-04-12,10.3027,7.8115,7.6908,0.627,7.6908,0.1577,0.0245,1.1281,0.1192,0.083,0.0347,0.0072,0.0245,0.0042,0.0223,0.0042,0.0185,0.0321,0.0,0.0128,0.0185,0.0026,0.0087,0.003,0.0755,0.0004,0.0045,0.1275,0.2124,0.0,0.0075,0.0038,0.0068,0.0,0.003,0.0019,0.0038,0.0091,0.0079,0.0026,0.003,0.1347,0.3252,0.0045,0.2871,0.0283,0.747,0.0,0.0011,0.0
2020-04-13,11.6267,9.688,9.5354,0.8451,9.5354,0.2042,0.0298,1.0626,0.1238,0.0846,0.0654,0.0025,0.018,0.0032,0.0362,0.0049,0.0881,0.0615,0.0,0.0199,0.0244,0.001,0.0081,0.0015,0.0642,0.0007,0.0057,0.0145,0.2421,0.0,0.0101,0.0044,0.0054,0.0,0.0101,0.0027,0.0069,0.0066,0.0305,0.001,0.0032,0.137,0.2032,0.0042,0.2866,0.0251,0.9239,0.0,0.0084,0.0005
2020-04-14,11.977,10.0469,9.9173,0.8771,9.9173,0.2072,0.0308,1.0228,0.1214,0.097,0.0118,0.0,0.0143,0.0065,0.0335,0.0133,0.0682,0.0498,0.0,0.028,0.068,0.0004,0.031,0.0006,0.109,0.0008,0.0031,0.0382,0.2047,0.0,0.0135,0.011,0.0173,0.0,0.0061,0.0022,0.0122,0.0071,0.0049,0.0012,0.0035,0.1331,0.1053,0.0216,0.3109,0.0696,1.051,0.0,0.0047,0.0027
2020-04-15,11.7723,9.7259,9.5797,1.2563,9.5797,0.3937,0.0211,0.9977,0.1492,0.0669,0.0201,0.0034,0.0102,0.0054,0.0381,0.0129,0.0785,0.0341,0.0,0.21,0.0671,0.0012,0.0163,0.0016,0.1749,0.0,0.0034,0.0269,0.2353,0.0,0.0084,0.006,0.0054,0.0,0.007,0.0147,0.002,0.0036,0.0054,0.0016,0.002,0.1552,0.1004,0.0042,0.247,0.0673,1.1714,0.0,0.0032,0.0032
2020-04-16,11.8126,10.1079,9.9481,1.2048,9.9481,0.3173,0.0265,0.9953,0.1651,0.0758,0.0179,0.0002,0.01,0.0096,0.0381,0.0238,0.0371,0.0342,0.0,0.0383,0.0338,0.0006,0.0075,0.0006,0.1414,0.0,0.0026,0.0249,0.2796,0.0,0.0151,0.0018,0.0081,0.0,0.0059,0.0047,0.0039,0.0037,0.0061,0.0018,0.0035,0.0418,0.0942,0.0027,0.2325,0.0334,1.7396,0.0,0.0037,0.0002
2020-04-17,11.7555,10.5656,10.3927,0.9118,10.3927,0.202,0.0314,1.0585,0.1968,0.0589,0.0141,0.0025,0.0123,0.0098,0.0243,0.0198,0.0412,0.0248,0.0,0.1327,0.0732,0.0004,0.0077,0.001,0.0836,0.0002,0.0079,0.0075,0.2112,0.0,0.0208,0.0017,0.0185,0.0,0.0083,0.0071,0.0114,0.0322,0.0069,0.0015,0.0037,0.1637,0.1061,0.0023,0.2596,0.0741,1.5295,0.0,0.0048,0.0
2020-04-18,10.878,9.3949,9.2217,0.5827,9.2217,0.0989,0.026,1.0533,0.1702,0.0388,0.0174,0.0069,0.0125,0.0072,0.0197,0.0187,0.0253,0.026,0.0,0.0408,0.0289,0.0007,0.0204,0.0007,0.1564,0.0,0.0062,0.0053,0.1357,0.0,0.0266,0.002,0.0233,0.0013,0.0046,0.0049,0.0099,0.0112,0.0062,0.0066,0.0026,0.1453,0.1035,0.0046,0.283,0.0296,1.2564,0.0,0.0062,0.0023
2020-04-19,10.3052,8.0995,7.9883,0.5596,7.9883,0.0587,0.0352,1.1615,0.1453,0.0797,0.0149,0.0,0.0116,0.0043,0.0188,0.0493,0.0493,0.0188,0.0004,0.017,0.0261,0.0011,0.0058,0.0014,0.0797,0.0004,0.0033,0.012,0.1682,0.0,0.013,0.0018,0.0091,0.0007,0.0011,0.0022,0.008,0.0047,0.0036,0.0062,0.0047,0.1616,0.0942,0.0058,0.2845,0.0239,0.8738,0.0,0.0036,0.0004
2020-04-20,10.5739,8.9775,8.8495,0.6519,8.8495,0.0723,0.0354,0.8709,0.1378,0.0696,0.0236,0.0004,0.0276,0.0027,0.0249,0.0104,0.0511,0.0447,0.0,0.0185,0.0311,0.002,0.0067,0.0007,0.0827,0.0002,0.0016,0.0087,0.1681,0.0,0.0158,0.0033,0.0116,0.0007,0.0053,0.0062,0.0029,0.0036,0.004,0.0036,0.004,0.165,0.1358,0.0036,0.2495,0.0307,0.8895,0.0,0.0038,0.0
2020-04-21,11.1039,9.6909,9.5328,0.6337,9.5328,0.0867,0.0235,1.0172,0.1514,0.0674,0.0383,0.0063,0.013,0.0022,0.0427,0.0091,0.0176,0.0269,0.0,0.0863,0.0245,0.0012,0.0105,0.0004,0.0654,0.0006,0.0194,0.0196,0.2069,0.0,0.0134,0.0018,0.0237,0.0,0.004,0.0055,0.0047,0.0269,0.0053,0.0022,0.0075,0.0782,0.1103,0.0241,0.2521,0.0255,1.1441,0.0,0.0022,0.003
2020-04-22,11.0515,10.0707,9.87,0.7993,9.87,0.1383,0.0447,0.8402,0.1357,0.0628,0.0189,0.0033,0.0118,0.0053,0.0303,0.1249,0.0547,0.0376,0.0,0.0244,0.0557,0.001,0.0045,0.0004,0.0818,0.0006,0.0033,0.0079,0.2406,0.0,0.0132,0.0018,0.0089,0.0008,0.0035,0.0037,0.0069,0.0055,0.0031,0.0043,0.0041,0.0856,0.1291,0.0035,0.2731,0.0574,1.1042,0.0,0.0028,0.0012
2020-04-23,10.9839,9.9838,9.8123,0.6227,9.8123,0.0824,0.0234,0.694,0.1371,0.0707,0.0147,0.0006,0.0096,0.0051,0.0258,0.026,0.1119,0.0615,0.0,0.026,0.0768,0.0006,0.0088,0.0004,0.1449,0.0002,0.0018,0.0143,0.1668,0.0002,0.0117,0.0016,0.0057,0.0063,0.0021,0.0156,0.009,0.0012,0.0029,0.0014,0.0063,0.0566,0.0852,0.0225,0.2998,0.0768,1.6348,0.0,0.0023,0.001
2020-04-24,11.1763,10.1193,9.9594,0.7843,9.9594,0.0544,0.0247,0.9022,0.1282,0.0798,0.0163,0.0025,0.0122,0.0027,0.0346,0.0328,0.1206,0.0289,0.0002,0.0117,0.1121,0.001,0.0047,0.0008,0.1055,0.0,0.0041,0.0068,0.1752,0.0,0.0124,0.0012,0.0369,0.0008,0.0033,0.0033,0.0113,0.0027,0.0054,0.0105,0.0111,0.0676,0.115,0.0043,0.3092,0.0985,1.5752,0.0,0.0049,0.001
2020-04-25,10.0299,8.8882,8.7267,0.5119,8.7267,0.0548,0.0211,0.9452,0.1156,0.0416,0.0168,0.0,0.0208,0.0017,0.0291,0.0112,0.0717,0.0201,0.0,0.0152,0.0423,0.002,0.0046,0.0003,0.075,0.0003,0.003,0.0063,0.1083,0.0,0.0109,0.0017,0.0271,0.0007,0.004,0.0007,0.0056,0.0238,0.0073,0.0069,0.0023,0.2127,0.148,0.0241,0.2847,0.0443,1.0453,0.0,0.0357,0.001
2020-04-26,8.411,7.4337,7.2682,0.4228,7.2682,0.045,0.0446,0.6957,0.0789,0.0293,0.0161,0.0061,0.0093,0.0025,0.015,0.0096,0.0646,0.0182,0.0,0.0086,0.0706,0.0007,0.0036,0.0011,0.0753,0.0,0.0796,0.0068,0.0635,0.0,0.0071,0.0021,0.0068,0.0,0.0043,0.0011,0.0086,0.0021,0.0043,0.0068,0.0093,0.1391,0.1791,0.0111,0.2002,0.0714,0.8442,0.0,0.0143,0.0153
2020-04-27,9.979,8.8218,8.6456,0.5992,8.6456,0.0329,0.0285,0.8528,0.0946,0.0651,0.0198,0.0002,0.007,0.0277,0.0185,0.005,0.0458,0.0392,0.0,0.0216,0.0405,0.0013,0.0087,0.0007,0.0301,0.0,0.0057,0.0281,0.0909,0.0,0.0092,0.0017,0.007,0.0002,0.0059,0.0026,0.0037,0.0039,0.0039,0.0028,0.0142,0.059,0.1242,0.0078,0.2821,0.0414,0.8626,0.0,0.002,0.029
2020-04-28,10.3908,9.6355,9.4952,0.5914,9.4952,0.055,0.0309,0.9721,0.128,0.0856,0.0183,0.0028,0.0112,0.017,0.0477,0.0054,0.1739,0.0233,0.0,0.0301,0.0989,0.0044,0.0086,0.0008,0.1105,0.0006,0.0012,0.0078,0.153,0.0,0.0347,0.0016,0.0191,0.0004,0.0022,0.004,0.0084,0.0024,0.0022,0.003,0.0281,0.066,0.0744,0.0058,0.2355,0.0997,0.9847,0.0,0.0028,0.0072
2020-04-29,10.4107,9.4087,9.2517,0.6424,9.2517,0.1036,0.0277,0.7957,0.0961,0.046,0.0179,0.0048,0.009,0.0056,0.0161,0.0028,0.1501,0.0496,0.0,0.0486,0.1329,0.0018,0.0092,0.0006,0.0737,0.0,0.0032,0.003,0.1461,0.0004,0.0167,0.0014,0.0046,0.0006,0.0022,0.0016,0.004,0.0088,0.0042,0.0054,0.003,0.0403,0.0875,0.0028,0.2274,0.1312,1.0442,0.0,0.0034,0.004
2020-04-30,10.7031,9.742,9.5385,0.6712,9.5385,0.0948,0.0269,0.9511,0.1033,0.0659,0.0202,0.0057,0.0198,0.0281,0.0158,0.0212,0.1045,0.0703,0.0,0.0352,0.0989,0.0022,0.0057,0.0004,0.0807,0.0,0.0016,0.0024,0.1656,0.0,0.0121,0.0012,0.0028,0.0028,0.0065,0.0479,0.0032,0.0067,0.0024,0.0087,0.003,0.04,0.1227,0.0034,0.223,0.0982,1.8337,0.0,0.0024,0.0103
2020-05-01,12.1733,11.2991,11.0861,0.5954,11.0861,0.1298,0.0267,0.9212,0.1103,0.0684,0.0172,0.0012,0.0127,0.0037,0.0175,0.0102,0.0924,0.0759,0.0,0.0664,0.0684,0.001,0.0075,0.0015,0.0532,0.0,0.0025,0.0137,0.1291,0.0,0.0187,0.0017,0.0032,0.0037,0.0022,0.0255,0.014,0.0027,0.003,0.003,0.003,0.0886,0.1575,0.006,0.2516,0.0691,1.7362,0.0,0.0037,0.0237
2020-05-02,9.2911,8.636,8.3298,0.4706,8.3298,0.0652,0.0214,0.9206,0.211,0.0386,0.0141,0.001,0.0066,0.0048,0.0138,0.0052,0.0303,0.0521,0.0,0.009,0.0217,0.0007,0.0138,0.0,0.0521,0.0,0.0021,0.0034,0.1276,0.0,0.0128,0.0017,0.0066,0.0021,0.0031,0.0021,0.0045,0.0434,0.0021,0.0021,0.001,0.0307,0.069,0.0021,0.2669,0.0224,0.9461,0.0,0.0079,0.001
2020-05-03,8.671,7.0235,6.8786,0.5058,6.8786,0.0354,0.0112,0.923,0.0574,0.0365,0.019,0.0,0.025,0.0015,0.0276,0.0026,0.0939,0.0723,0.0,0.0734,0.0633,0.0022,0.0089,0.0007,0.0827,0.0,0.0011,0.0026,0.1203,0.0,0.0082,0.0015,0.0034,0.003,0.0019,0.0015,0.003,0.0108,0.0022,0.0026,0.0019,0.0462,0.0488,0.0022,0.2719,0.0626,0.8683,0.0,0.0093,0.0004
2020-05-04,9.7311,8.9882,8.7502,0.5207,8.7502,0.0415,0.0383,0.7958,0.0711,0.0559,0.0205,0.0025,0.0162,0.0046,0.0295,0.0143,0.1006,0.0268,0.0,0.1069,0.1348,0.0007,0.0051,0.0005,0.1099,0.0,0.0039,0.0233,0.111,0.0,0.0076,0.0035,0.0037,0.0032,0.0037,0.0074,0.0053,0.006,0.0021,0.0122,0.006,0.0799,0.0505,0.0067,0.2059,0.1334,0.9202,0.0,0.0051,0.0009
2020-05-05,10.402,9.6184,9.407,0.592,9.407,0.0671,0.0267,0.9242,0.0658,0.0412,0.0163,0.0004,0.0159,0.0111,0.0261,0.0201,0.0739,0.0163,0.0,0.0188,0.0645,0.0002,0.0069,0.0004,0.1688,0.0002,0.0303,0.0094,0.0779,0.0002,0.014,0.0029,0.0088,0.0036,0.0017,0.0201,0.0021,0.0021,0.0019,0.0015,0.0042,0.1301,0.0537,0.0031,0.2089,0.0614,0.9382,0.0,0.0017,0.0004
2020-05-06,9.6978,8.9898,8.806,0.5461,8.806,0.0645,0.0271,0.789,0.0674,0.045,0.0137,0.0008,0.0119,0.0022,0.0179,0.009,0.0885,0.0762,0.0,0.0099,0.0555,0.0008,0.008,0.0006,0.0471,0.0002,0.0125,0.0135,0.1032,0.0002,0.0366,0.002,0.0066,0.0044,0.004,0.0004,0.0143,0.0141,0.002,0.0016,0.0028,0.1134,0.0464,0.0016,0.2481,0.0575,0.9943,0.0,0.0018,0.0008
2020-05-07,9.7292,9.1026,8.9143,0.5688,8.9143,0.0568,0.0209,0.7166,0.0649,0.053,0.0078,0.0014,0.009,0.0082,0.0199,0.0578,0.0763,0.0448,0.0,0.0197,0.0615,0.0014,0.0185,0.0008,0.0723,0.0016,0.0163,0.0241,0.0916,0.0,0.0092,0.0018,0.0066,0.0032,0.0038,0.0018,0.0064,0.0074,0.0022,0.0032,0.002,0.0777,0.0681,0.0032,0.2141,0.0615,1.5211,0.0,0.0014,0.0004
2020-05-08,9.8921,9.021,8.8238,0.5256,8.8238,0.0719,0.0224,0.8673,0.0725,0.0757,0.0117,0.0013,0.0113,0.0052,0.0203,0.0287,0.0648,0.0491,0.0,0.0388,0.0516,0.0008,0.0088,0.0002,0.139,0.0004,0.0289,0.0025,0.1172,0.0,0.0203,0.0013,0.0063,0.0025,0.0034,0.0029,0.0031,0.005,0.0029,0.0159,0.0029,0.0344,0.0581,0.0019,0.2195,0.0514,1.8505,0.0,0.0023,0.0004
2020-05-09,9.2239,8.2554,8.0885,0.3421,8.0885,0.0495,0.0151,0.7727,0.0543,0.0341,0.009,0.0,0.017,0.0068,0.0125,0.019,0.0543,0.0489,0.0,0.0135,0.0434,0.0003,0.0051,0.0,0.0579,0.0006,0.0051,0.0045,0.0656,0.0,0.0913,0.0023,0.0068,0.0026,0.0032,0.0013,0.0039,0.0019,0.0029,0.0251,0.0032,0.0614,0.063,0.0013,0.1627,0.0437,1.2794,0.0,0.0023,0.0003
2020-05-10,8.4999,7.2527,7.0379,0.3594,7.0379,0.0303,0.014,0.9994,0.0913,0.0399,0.0092,0.0007,0.0137,0.0092,0.0067,0.0052,0.0403,0.0292,0.0,0.0111,0.0159,0.0007,0.0055,0.0,0.1131,0.0,0.0026,0.003,0.0562,0.0,0.0111,0.0007,0.003,0.003,0.0004,0.0033,0.0048,0.0033,0.024,0.0011,0.0015,0.0418,0.0462,0.0152,0.2289,0.0159,1.2915,0.0,0.0026,0.0
2020-05-11,8.924,8.141,7.9416,0.5234,7.9416,0.0387,0.0265,0.9255,0.075,0.0621,0.0127,0.0009,0.0134,0.0059,0.0118,0.0048,0.0933,0.0319,0.0,0.036,0.0333,0.0011,0.0052,0.0002,0.0376,0.0009,0.0018,0.0122,0.0829,0.0,0.0145,0.0009,0.0016,0.0007,0.0084,0.0023,0.0025,0.0025,0.0061,0.0011,0.0036,0.1142,0.0575,0.0027,0.2036,0.0333,1.2387,0.0,0.0014,0.0016
2020-05-12,9.3843,8.8275,8.6747,0.6061,8.6747,0.1516,0.0218,0.7365,0.0748,0.0487,0.0187,0.0016,0.012,0.0075,0.0108,0.0161,0.0937,0.0426,0.0,0.0342,0.079,0.0004,0.0051,0.0084,0.0566,0.0002,0.0016,0.0104,0.1243,0.0,0.0151,0.0006,0.0469,0.0002,0.0029,0.0061,0.0026,0.013,0.0037,0.0004,0.0037,0.0365,0.046,0.0029,0.2424,0.0801,0.9932,0.0,0.0016,0.002
2020-05-13,9.433,9.0849,8.8966,0.6484,8.8966,0.136,0.0209,0.8513,0.0727,0.0466,0.0123,0.0016,0.0104,0.0046,0.0159,0.0094,0.0685,0.0231,0.0,0.0331,0.0894,0.001,0.0123,0.0002,0.0313,0.0,0.0018,0.0082,0.1097,0.0,0.0153,0.0008,0.0094,0.001,0.0054,0.0056,0.0102,0.0058,0.0024,0.0022,0.0026,0.038,0.0894,0.0036,0.2449,0.0936,0.9861,0.0,0.003,0.0012
2020-05-14,9.4842,9.023,8.8046,0.5158,8.8046,0.0307,0.0188,0.6173,0.0617,0.0405,0.0113,0.0008,0.0097,0.0024,0.0136,0.0275,0.21,0.0621,0.0,0.0188,0.163,0.0016,0.0174,0.0,0.0386,0.0,0.0042,0.0061,0.1462,0.0,0.0182,0.0008,0.0053,0.0014,0.0044,0.021,0.0063,0.0059,0.002,0.0014,0.0059,0.0819,0.0625,0.0014,0.1578,0.162,1.5156,0.0,0.0113,0.0049
2020-05-15,8.9163,8.4317,8.2258,0.5232,8.2258,0.1136,0.0171,0.6992,0.0701,0.0418,0.0058,0.0039,0.0121,0.0065,0.0113,0.01,0.2448,0.0152,0.0,0.0433,0.1507,0.0004,0.0082,0.0009,0.031,0.0,0.003,0.0071,0.1271,0.0,0.0199,0.0009,0.0052,0.0028,0.0024,0.0147,0.0093,0.0013,0.0019,0.0015,0.0013,0.0212,0.066,0.003,0.2149,0.1498,1.1223,0.0,0.0043,0.0333
2020-05-16,8.2518,7.3649,7.1816,0.3686,7.1816,0.033,0.0117,0.8799,0.0587,0.044,0.0067,0.0,0.0127,0.0137,0.0087,0.002,0.1633,0.0227,0.0,0.0213,0.074,0.0,0.0027,0.0,0.0337,0.0,0.0033,0.0333,0.087,0.001,0.0147,0.001,0.0027,0.0023,0.0033,0.0227,0.0023,0.0057,0.0007,0.006,0.0023,0.0237,0.0677,0.0023,0.1676,0.0743,0.6899,0.0,0.0007,0.008
2020-05-17,7.2917,6.2496,6.1093,0.264,6.1093,0.0338,0.0068,0.7841,0.0448,0.0263,0.0075,0.0004,0.0068,0.0015,0.006,0.0034,0.1083,0.0207,0.0,0.0199,0.0632,0.0,0.0038,0.0011,0.0342,0.0,0.0019,0.0041,0.0651,0.0008,0.0105,0.0053,0.003,0.0023,0.0011,0.0015,0.0049,0.003,0.0015,0.0301,0.0011,0.0211,0.0899,0.0041,0.182,0.0414,0.6483,0.0,0.0023,0.0647
2020-05-18,8.1445,7.5402,7.3042,0.4897,7.3042,0.0285,0.0135,0.5864,0.0645,0.0494,0.0214,0.0051,0.0119,0.0039,0.0142,0.0053,0.2473,0.0085,0.0,0.0117,0.1674,0.0007,0.0071,0.0002,0.1364,0.0,0.0041,0.0025,0.1134,0.0,0.0122,0.0028,0.0011,0.0009,0.0025,0.0007,0.0025,0.0025,0.0021,0.0124,0.003,0.0829,0.0629,0.0145,0.1851,0.1502,0.8192,0.0,0.0032,0.0797
2020-05-19,9.2298,8.9564,8.7602,0.6887,8.7602,0.0535,0.0133,0.6275,0.0933,0.0525,0.0146,0.0035,0.0248,0.0035,0.024,0.0158,0.1996,0.008,0.0,0.0382,0.1795,0.0,0.0041,0.0004,0.3046,0.0002,0.0006,0.0037,0.118,0.0,0.0103,0.0012,0.0025,0.0023,0.0012,0.0006,0.0025,0.0031,0.0025,0.0209,0.0023,0.0745,0.0738,0.0016,0.2002,0.1801,1.0501,0.0,0.0064,0.0035
2020-05-20,8.6843,8.3049,8.1204,0.4335,8.1204,0.1009,0.0177,0.6113,0.0627,0.0458,0.0131,0.0002,0.0408,0.0036,0.0171,0.0068,0.09,0.0191,0.0,0.0133,0.1007,0.0006,0.0074,0.0004,0.0947,0.0,0.0,0.0014,0.0812,0.0004,0.0137,0.0018,0.0229,0.0412,0.002,0.0018,0.002,0.0034,0.001,0.0036,0.0028,0.0131,0.0506,0.0016,0.2229,0.1013,0.8125,0.0,0.0115,0.0016
2020-05-21,9.0612,8.632,8.4308,0.4533,8.4308,0.0696,0.0147,0.6475,0.0644,0.0496,0.0137,0.0048,0.0145,0.0089,0.0117,0.0093,0.126,0.0121,0.0,0.0082,0.1665,0.0009,0.0089,0.0,0.1166,0.0002,0.008,0.0184,0.1077,0.0,0.0108,0.0011,0.0104,0.0026,0.0007,0.002,0.0033,0.005,0.0011,0.0004,0.0013,0.0533,0.041,0.0011,0.1609,0.1645,1.3673,0.0,0.0035,0.0022
2020-05-22,8.0467,8.1013,7.7838,0.5091,7.7838,0.0756,0.0166,0.5411,0.0528,0.0445,0.0094,0.0016,0.0099,0.0027,0.0317,0.0142,0.1646,0.022,0.0,0.0155,0.0962,0.0,0.004,0.0002,0.1183,0.0,0.0117,0.0009,0.0893,0.0,0.013,0.0038,0.0022,0.0013,0.0009,0.0007,0.0045,0.0063,0.002,0.0124,0.0011,0.0612,0.0319,0.0002,0.1271,0.0958,1.2335,0.0,0.0047,0.0034
2020-05-23,8.143,7.388,7.179,0.2334,7.179,0.0233,0.0149,0.7143,0.0637,0.0294,0.0074,0.0004,0.0099,0.0032,0.0173,0.0046,0.0976,0.0407,0.0,0.006,0.0651,0.0,0.0035,0.0004,0.0873,0.0004,0.0028,0.0014,0.0378,0.0,0.0117,0.0039,0.0032,0.0007,0.0035,0.0385,0.0325,0.0615,0.0007,0.0011,0.0014,0.0279,0.1075,0.0004,0.1782,0.0633,0.7384,0.0,0.005,0.0025
2020-05-24,7.4554,6.2903,6.0807,0.212,6.0807,0.0389,0.0107,0.6798,0.0421,0.0353,0.0075,0.0,0.0095,0.0056,0.0107,0.0405,0.0961,0.0326,0.0,0.0258,0.0397,0.0004,0.0032,0.0,0.0361,0.0,0.0024,0.0032,0.0417,0.0,0.0048,0.0024,0.0028,0.0,0.0008,0.0068,0.0036,0.0048,0.0028,0.002,0.0012,0.1692,0.0802,0.0008,0.1684,0.0397,0.6171,0.0,0.0012,0.0016
2020-05-25,6.4427,5.6663,5.5264,0.3932,5.5264,0.0388,0.011,0.8744,0.0428,0.0428,0.0088,0.0011,0.0064,0.0008,0.0045,0.0037,0.0385,0.0056,0.0,0.004,0.0343,0.0,0.0086,0.0003,0.0889,0.0,0.0011,0.0348,0.1804,0.0,0.0054,0.0021,0.0021,0.0013,0.0008,0.0019,0.004,0.0195,0.0045,0.0011,0.0003,0.0519,0.0313,0.008,0.2318,0.034,0.4563,0.0,0.0005,0.0043
2020-05-26,7.6683,7.3626,7.1815,0.405,7.1815,0.0662,0.0147,0.7253,0.1325,0.0449,0.0082,0.0024,0.008,0.0031,0.0076,0.0051,0.1943,0.0318,0.0887,0.0285,0.0676,0.0,0.0084,0.0,0.0273,0.0002,0.038,0.024,0.1314,0.0,0.0129,0.0016,0.002,0.0002,0.0004,0.0011,0.0031,0.0144,0.0058,0.0007,0.0018,0.034,0.0818,0.002,0.1765,0.0687,0.9078,0.0,0.0007,0.0002
2020-05-27,8.3916,7.7341,7.481,0.4374,7.481,0.0649,0.0152,0.6517,0.0699,0.0438,0.0066,0.0021,0.0111,0.0027,0.0092,0.0039,0.1255,0.0696,0.5132,0.0123,0.2827,0.0,0.0016,0.0,0.0807,0.0,0.0072,0.0016,0.1109,0.0,0.0076,0.0027,0.0039,0.0018,0.0014,0.0016,0.0029,0.0082,0.0025,0.0014,0.0,0.1077,0.0888,0.0012,0.1927,0.278,0.8606,0.0,0.0043,0.0004
2020-05-28,8.2315,7.5981,7.4175,0.4752,7.4175,0.077,0.0106,0.6144,0.088,0.0389,0.0092,0.0,0.0056,0.015,0.0072,0.0038,0.0477,0.01,0.9588,0.0076,0.1482,0.0004,0.0028,0.0002,0.0361,0.0002,0.0166,0.0052,0.0694,0.0,0.0058,0.0014,0.0034,0.001,0.002,0.0014,0.0028,0.0084,0.0022,0.0098,0.0012,0.064,0.0598,0.002,0.1624,0.1472,1.2416,0.0,0.0028,0.0002
2020-05-29,7.0731,6.7582,6.5862,0.469,6.5862,0.0721,0.0167,0.5356,0.0487,0.035,0.0053,0.0,0.0072,0.0021,0.0091,0.0063,0.0411,0.0101,2.7667,0.0873,0.0428,0.0,0.0044,0.0002,0.0348,0.0,0.0099,0.0105,0.0453,0.0,0.0093,0.0023,0.0019,0.0006,0.0011,0.0036,0.0027,0.0038,0.0011,0.0006,0.0017,0.0365,0.0348,0.0004,0.1678,0.0438,1.0627,0.0,0.0023,0.0017
2020-05-30,6.6095,5.9361,5.7893,0.1879,5.7893,0.0214,0.013,0.5741,0.0364,0.0197,0.0231,0.0,0.006,0.0027,0.0094,0.0064,0.0344,0.005,4.5784,0.0759,0.0746,0.0,0.0053,0.0,0.1113,0.0,0.0227,0.009,0.0361,0.0,0.003,0.0007,0.001,0.002,0.001,0.0013,0.001,0.0027,0.0017,0.0003,0.0007,0.0518,0.0314,0.001,0.1351,0.0749,0.6861,0.0,0.001,0.0003
2020-05-31,5.4499,4.6732,4.3406,0.1716,4.3406,0.01,0.007,0.5522,0.0255,0.0155,0.0044,0.0018,0.0074,0.003,0.0085,0.0041,0.0266,0.0048,6.3292,0.0044,0.0196,0.0004,0.0022,0.0,0.0343,0.0,0.0052,0.0133,0.0369,0.0,0.0026,0.0011,0.0022,0.0,0.0004,0.0004,0.0015,0.0078,0.0022,0.0,0.0004,0.0399,0.0218,0.0011,0.1163,0.0188,0.564,0.0,0.0004,0.0007
